id,file,date,origin,source_url,repo,ai_model,temperature,top_p,title,actors,num_of_steps,num_of_alt_scenarions,num_of_err_scenarions
6712,uc_gen\06712_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Order Food Online,5,7,0,0
6713,uc_gen\06713_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Memilih Menu dan Menampilkan Profil,8,7,0,0
6714,uc_gen\06714_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Tampilkan Menu Utama,8,11,0,0
6715,uc_gen\06715_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Main Menu Usage,8,12,0,0
6716,uc_gen\06716_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Display Job Openings,1,26,0,0
6717,uc_gen\06717_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Display Job Openings,3,3,0,0
6718,uc_gen\06718_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Customer Manager Displays Job Openings,2,27,0,0
6719,uc_gen\06719_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Display Job Openings,2,27,0,0
6720,uc_gen\06720_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Display Job Openings,3,5,0,0
6721,uc_gen\06721_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Display Job Openings,2,28,0,0
6722,uc_gen\06722_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Display Job Openings,1,22,0,0
6723,uc_gen\06723_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Length Extension Attack at SHA1,1,11,0,0
6724,uc_gen\06724_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Length Extension Attack at SHA1,1,6,0,0
6725,uc_gen\06725_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Length Extension Attack at SHA1,1,11,0,0
6726,uc_gen\06726_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Length Extension Attack at SHA1,1,14,0,0
6727,uc_gen\06727_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Length Extension Attack at SHA1,1,12,0,0
6728,uc_gen\06728_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Perform Length Extension Attack on SHA1,1,7,0,0
6729,uc_gen\06729_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Length Extension Attack at SHA1,1,7,0,0
6730,uc_gen\06730_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,SecurityControlFeature,1,11,0,0
6731,uc_gen\06731_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Length Extension Attack at SHA1,1,11,0,0
6732,uc_gen\06732_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Time Off Request,4,8,1,0
6733,uc_gen\06733_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Відкрити файл,1,3,0,0
6734,uc_gen\06734_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Відкриття файлу та редагування,1,19,0,0
6735,uc_gen\06735_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Відкрити файл та виконати дії з списками,1,20,0,0
6736,uc_gen\06736_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Взаємодія користувача з додатком,1,16,0,0
6737,uc_gen\06737_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Відкрити файл,1,2,0,0
6738,uc_gen\06738_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,View Medical Forms for Allergy Preparedness,3,8,0,0
6739,uc_gen\06739_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,View Medical Forms for Allergy Preparedness,1,8,0,0
6740,uc_gen\06740_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,View Medical Forms for Allergy Preparedness,1,8,0,0
6741,uc_gen\06741_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,View Medical Forms for Allergy Preparedness,1,8,0,0
6742,uc_gen\06742_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,View Medical Forms for Allergy Preparedness,1,8,0,0
6743,uc_gen\06743_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,View Medical Forms for Allergy Preparedness,1,8,0,0
6744,uc_gen\06744_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,View Medical Forms for Allergy Preparedness,1,6,0,0
6745,uc_gen\06745_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,View Medical Forms for Allergy Preparedness,3,8,0,0
6746,uc_gen\06746_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,View Medical Forms for Allergy Preparedness,3,8,0,0
6747,uc_gen\06747_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Xem danh sách người dùng,1,6,0,0
6748,uc_gen\06748_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Xem danh sách người dùng,1,5,0,0
6749,uc_gen\06749_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Xem danh sách người dùng,1,5,0,0
6750,uc_gen\06750_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Xem danh sách người dùng,1,5,0,0
6751,uc_gen\06751_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Xem danh sách người dùng,1,5,0,0
6752,uc_gen\06752_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Xem danh sách người dùng,1,6,0,0
6753,uc_gen\06753_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Request editorial-planning recommendations,5,8,0,0
6754,uc_gen\06754_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Editorial Planning Recommendations,5,7,0,0
6755,uc_gen\06755_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Editorial Planning Recommendations,5,8,0,0
6756,uc_gen\06756_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Editorial Planning Recommendations,5,8,0,0
6757,uc_gen\06757_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Editorial Planning Recommendations Request,5,8,0,0
6758,uc_gen\06758_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Editorial Planning Recommendations,5,8,0,0
6759,uc_gen\06759_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,User research for editorial-planning recommendations,5,8,0,0
6760,uc_gen\06760_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Editorial-Planning Recommendations Request,5,8,0,0
6761,uc_gen\06761_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Request editorial-planning recommendations,5,8,0,0
6762,uc_gen\06762_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Editorial Planning Recommendations,5,7,0,0
6763,uc_gen\06763_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Submit new history data,1,11,0,0
6764,uc_gen\06764_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Submit new history data,1,11,0,0
6765,uc_gen\06765_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Submit new history data,1,12,0,0
6766,uc_gen\06766_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Submit new history data,1,11,0,0
6767,uc_gen\06767_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Submit new history data,1,11,0,0
6768,uc_gen\06768_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Submit new history data,1,12,0,0
6769,uc_gen\06769_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Submit New History Data,7,12,0,0
6770,uc_gen\06770_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Submit new history data,1,9,0,0
6771,uc_gen\06771_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,User submits new history data,7,12,0,0
6772,uc_gen\06772_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Submit new history data,1,6,0,0
6773,uc_gen\06773_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,User Registration,3,9,0,0
6774,uc_gen\06774_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,User Registration,3,9,0,0
6775,uc_gen\06775_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,User registration,3,9,0,0
6776,uc_gen\06776_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,User Registration,3,9,0,0
6777,uc_gen\06777_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,User Registration,3,9,0,0
6778,uc_gen\06778_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,User Registration,3,9,0,0
6779,uc_gen\06779_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,User Registration,1,9,0,0
6780,uc_gen\06780_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,User Registration,3,9,0,0
6781,uc_gen\06781_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,User Registration,1,10,0,0
6782,uc_gen\06782_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Login Process,1,10,0,0
6783,uc_gen\06783_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,User Login,1,12,0,0
6784,uc_gen\06784_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,User Logs In,1,11,0,0
6785,uc_gen\06785_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,User Login,1,12,0,0
6786,uc_gen\06786_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Log in as Admin,1,12,0,0
6787,uc_gen\06787_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,User Login,7,11,0,0
6788,uc_gen\06788_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Admin logs in,1,9,0,0
6789,uc_gen\06789_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Log In,1,10,0,0
6790,uc_gen\06790_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,View Recent Submissions Dashboard,5,8,0,0
6791,uc_gen\06791_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,View Recent Submissions,1,8,0,0
6792,uc_gen\06792_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,View Recent Submissions,5,8,0,0
6793,uc_gen\06793_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,View Recent Submissions,1,8,0,0
6794,uc_gen\06794_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Curator Requests Dashboard,5,8,0,0
6795,uc_gen\06795_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,View Recent Submissions,5,8,0,0
6796,uc_gen\06796_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,View Dashboard,1,8,0,0
6797,uc_gen\06797_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,View Recent Submissions Dashboard,1,8,0,0
6798,uc_gen\06798_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,View Recent Submissions on Dashboard,1,8,0,0
6799,uc_gen\06799_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Curator Views Dashboard,1,8,0,0
6800,uc_gen\06800_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,UseCase,1,1,0,0
6801,uc_gen\06801_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,UseCase,1,1,0,0
6802,uc_gen\06802_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Perform Data Coordination,1,2,0,0
6803,uc_gen\06803_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,UseCase,1,1,0,0
6804,uc_gen\06804_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Perform Data Entry,2,1,0,0
6805,uc_gen\06805_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,UseCase,1,1,0,0
6806,uc_gen\06806_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Data Coordination Use Case,1,1,0,0
6807,uc_gen\06807_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Perform Data Coordination,2,4,0,0
6808,uc_gen\06808_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Complete Data Coordination,2,5,0,0
6809,uc_gen\06809_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,UseCase,1,1,0,0
6810,uc_gen\06810_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Interact with Bob,1,2,0,0
6811,uc_gen\06811_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Interact with Bob,1,2,0,0
6812,uc_gen\06812_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Interact with Bob,1,1,0,0
6813,uc_gen\06813_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Interact with Bob,1,2,0,0
6814,uc_gen\06814_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Communication,2,2,0,0
6815,uc_gen\06815_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Communication between Alice and Bob,1,2,0,0
6816,uc_gen\06816_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Example Use Case,1,2,0,0
6817,uc_gen\06817_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Initiate Communication,2,1,0,0
6818,uc_gen\06818_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Initiating conversation,2,3,0,0
6819,uc_gen\06819_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Communication Use Case,2,3,0,0
6820,uc_gen\06820_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,View Campers' Schedule,1,4,0,0
6821,uc_gen\06821_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,View Campers Schedule,1,4,0,0
6822,uc_gen\06822_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Manage Campers Schedule,1,5,0,0
6823,uc_gen\06823_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,View Campers Schedule,1,4,0,0
6824,uc_gen\06824_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,View Assigned Campers Schedule,1,4,0,0
6825,uc_gen\06825_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,View Campers Schedule,1,4,0,0
6826,uc_gen\06826_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Manage Campers,1,4,0,0
6827,uc_gen\06827_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,View Assigned Campers Schedule,1,4,0,0
6828,uc_gen\06828_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Display Campers' Schedule,1,4,0,0
6829,uc_gen\06829_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Design Social Media Wireframe,5,13,0,0
6830,uc_gen\06830_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Design Social Media Wireframe,5,13,0,0
6831,uc_gen\06831_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,"GP2GP adaptor, NME as recipient",2,11,0,0
6832,uc_gen\06832_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,"GP2GP adaptor, NME as recipient",2,10,0,0
6833,uc_gen\06833_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,"GP2GP adaptor, NME as recipient",2,10,0,0
6834,uc_gen\06834_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,"GP2GP adaptor, NME as recipient",2,10,0,0
6835,uc_gen\06835_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,"GP2GP adaptor, NME as recipient",2,10,0,0
6836,uc_gen\06836_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,"GP2GP adaptor, NME as recipient",2,11,0,0
6837,uc_gen\06837_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Patient Registers at new practice,5,11,0,0
6838,uc_gen\06838_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,"GP2GP adaptor, NME as recipient",2,11,0,0
6839,uc_gen\06839_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Access POA Request List View,1,7,0,0
6840,uc_gen\06840_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Access POA Request List View,1,11,0,0
6841,uc_gen\06841_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Explore Dataset Properties,1,8,0,0
6842,uc_gen\06842_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Explore Dataset Properties,6,8,0,0
6843,uc_gen\06843_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Select and Explore Dataset,1,8,0,0
6844,uc_gen\06844_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Explore Dataset Properties,6,8,0,0
6845,uc_gen\06845_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Explore Dataset Properties,6,10,0,0
6846,uc_gen\06846_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Select and Explore Dataset,1,8,0,0
6847,uc_gen\06847_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Explore Dataset Properties,1,10,0,0
6848,uc_gen\06848_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Explore Dataset,1,10,0,0
6849,uc_gen\06849_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Select and Explore Dataset,1,9,0,0
6850,uc_gen\06850_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Select dataset to explore,6,8,0,0
6851,uc_gen\06851_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Deployment of a New Dataset Type Version,5,12,0,0
6852,uc_gen\06852_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Deployment of a New Dataset Type Version,5,12,0,0
6853,uc_gen\06853_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Deployment of a New Dataset Type Version,1,12,0,0
6854,uc_gen\06854_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Deployment of a New Dataset Type Version,5,12,0,0
6855,uc_gen\06855_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Deployment of a New Dataset Type Version,5,12,0,0
6856,uc_gen\06856_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Deployment of a New Dataset Type Version,5,12,0,0
6857,uc_gen\06857_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Deployment of a New Dataset Type Version,5,12,0,0
6858,uc_gen\06858_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Deployment of a New Dataset Type Version,1,12,0,0
6859,uc_gen\06859_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Deployment of a New Dataset Type Version,1,12,0,0
6860,uc_gen\06860_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Data Steward uses the system,1,3,0,0
6861,uc_gen\06861_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Data Steward Egress Data,1,3,0,0
6862,uc_gen\06862_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Data Steward Egress Data,1,3,0,0
6863,uc_gen\06863_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Data Steward Egress Data,1,3,0,0
6864,uc_gen\06864_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Interact with Common Data Service,1,3,0,0
6865,uc_gen\06865_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Perform Data Egress,1,3,0,0
6866,uc_gen\06866_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Use Case 1: Data Egress,1,3,0,0
6867,uc_gen\06867_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Manage Data Egress,1,3,0,0
6868,uc_gen\06868_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Data Ingestion from Data Source,1,3,0,0
6869,uc_gen\06869_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,UMA protocol flow,5,16,0,0
6870,uc_gen\06870_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,UMA protocol flow,5,15,0,0
6871,uc_gen\06871_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,UMA protocol flow,5,16,0,0
6872,uc_gen\06872_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,UMA protocol flow,5,15,0,0
6873,uc_gen\06873_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,UMA protocol flow,5,16,0,0
6874,uc_gen\06874_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,UMA protocol flow,5,15,0,0
6875,uc_gen\06875_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,UMA Protocol Flow,5,16,0,0
6876,uc_gen\06876_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,UMA protocol flow,5,16,0,0
6877,uc_gen\06877_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,UMA protocol flow,4,16,0,0
6878,uc_gen\06878_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,View POA Requests List,5,4,0,0
6879,uc_gen\06879_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Manage Power of Attorney Requests,1,14,0,0
6880,uc_gen\06880_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Process Power of Attorney Requests,1,13,2,0
6881,uc_gen\06881_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Configure a house,1,8,0,0
6882,uc_gen\06882_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Configure a house,1,7,0,0
6883,uc_gen\06883_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Configure a House,1,8,0,0
6884,uc_gen\06884_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Configure a house,1,8,0,0
6885,uc_gen\06885_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Configure a house,1,9,0,0
6886,uc_gen\06886_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Configure a house,1,7,0,0
6887,uc_gen\06887_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Configure a house,1,8,0,0
6888,uc_gen\06888_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Configure a house,1,8,0,0
6889,uc_gen\06889_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Configure a house,1,8,0,0
6890,uc_gen\06890_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Configure a house,1,7,0,0
6891,uc_gen\06891_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Guess Number,3,4,0,0
6892,uc_gen\06892_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Guess Number Game,3,12,0,0
6893,uc_gen\06893_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Guess Number Game,3,11,0,0
6894,uc_gen\06894_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Guessing Game,1,11,0,0
6895,uc_gen\06895_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Guess Number Game,3,12,0,0
6896,uc_gen\06896_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,User guesses a number.,3,6,0,0
